gene	gene_name	gene_type	chr	start	end	strand	length	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12
ENSG00000176700.15	SCAND2P	pseudogene	chr15	85174682	85185695	+	5703	729	587	767	617	600	593	817	653	879	623	691	559
ENSG00000176714.9	CCDC121	protein_coding	chr2	27848506	27851879	-	2844	43	7	42	12	28	23	68	14	93	3	20	10
ENSG00000176715.11	ACSF3	protein_coding	chr16	89154783	89222254	+	11629	2363	1914	2391	1973	1664	1944	2209	1760	2498	1749	1405	1257
ENSG00000176716.3	OR10AB1P	pseudogene	chr11	7749632	7750935	+	1131	0	1	0	1	2	0	3	2	2	0	0	2
ENSG00000176720.3	BOK	protein_coding	chr2	242498136	242513546	+	2650	18	43	18	46	11	24	9	77	10	57	16	12
ENSG00000176723.5	ZNF843	protein_coding	chr16	31445569	31454346	-	2891	2	5	6	2	5	5	1	5	2	7	1	7
ENSG00000176728.3	TTTY14	lincRNA	chrY	21034387	21239302	-	3140	38	40	34	26	25	12	19	24	23	18	16	17
ENSG00000176731.7	C8orf59	protein_coding	chr8	86126311	86132650	-	2508	937	1164	950	1020	870	1140	765	1004	824	937	920	1010
ENSG00000176732.6	PFN4	protein_coding	chr2	24338241	24346347	-	1056	15	14	12	20	11	11	9	22	12	13	10	10
ENSG00000176749.4	CDK5R1	protein_coding	chr17	30813637	30818274	+	4325	223	369	239	387	118	259	135	403	157	464	199	428
ENSG00000176753.3	C15orf56	protein_coding	chr15	40542865	40545170	-	2306	4	6	1	2	1	2	0	1	0	0	0	0
ENSG00000176761.6	ZNF285B	pseudogene	chr19	44971858	44977444	+	1767	5	10	9	8	4	12	22	20	27	22	21	20
ENSG00000176769.9	TCERG1L	protein_coding	chr10	132890654	133109984	-	5258	2	5	0	3	10	7	1	1	0	0	0	0
ENSG00000176783.10	RUFY1	protein_coding	chr5	178977559	179037027	+	5911	2675	3223	2679	3396	2534	3638	3194	6867	3337	7237	4042	5123
ENSG00000176788.7	BASP1	protein_coding	chr5	17065707	17276943	+	2133	4802	14776	4998	15666	2608	15244	3708	23414	3981	22948	4784	15930
ENSG00000176809.6	LRRC37A3	protein_coding	chr17	62850430	62915598	-	7641	71	53	75	39	48	48	30	23	30	26	39	28
ENSG00000176824.2	AC009951.1	pseudogene	chr2	145218679	145221645	-	2966	16	71	5	59	5	19	0	21	0	25	3	5
ENSG00000176834.9	VSIG10	protein_coding	chr12	118501398	118573831	-	7060	93	47	48	29	54	62	27	21	62	30	63	37
ENSG00000176845.8	METRNL	protein_coding	chr17	81037567	81052864	+	2626	411	1136	382	1243	505	951	206	1214	213	1344	493	692
ENSG00000176853.11	FAM91A1	protein_coding	chr8	124780696	124827692	+	7246	2073	2291	2070	2166	1344	1962	2463	3010	2681	3052	2151	2752
ENSG00000176871.4	WSB2	protein_coding	chr12	118470712	118500235	-	3537	1127	1523	1074	1369	863	1409	677	1481	737	1476	834	1513
ENSG00000176884.10	GRIN1	protein_coding	chr9	140032842	140063207	+	6722	4	7	5	7	3	3	0	0	0	1	0	1
ENSG00000176887.5	SOX11	protein_coding	chr2	5832799	5841516	+	8718	1	2	4	0	2	1	21	4	15	5	15	8
ENSG00000176890.11	TYMS	protein_coding	chr18	657604	673578	+	2470	845	476	693	311	33	55	204	185	205	219	30	36
ENSG00000176894.5	PXMP2	protein_coding	chr12	133264192	133297276	+	2051	101	52	76	45	43	41	56	29	50	28	42	30
ENSG00000176896.7	TCEANC	protein_coding	chrX	13671225	13700083	+	5441	391	213	400	239	265	242	482	242	500	262	271	177
ENSG00000176903.3	PNMA1	protein_coding	chr14	74178494	74181128	-	2635	1145	1395	1274	1313	2734	2457	1164	1273	1223	1297	2764	2113
ENSG00000176909.7	MAMSTR	protein_coding	chr19	49215999	49222978	-	2265	27	9	33	8	18	12	23	5	28	7	24	10
ENSG00000176912.3	C18orf56	protein_coding	chr18	641320	658340	-	976	2	1	2	1	0	0	2	0	4	0	1	0
ENSG00000176915.10	ANKLE2	protein_coding	chr12	133302254	133338474	-	17360	5604	7130	5711	6906	4950	7287	4932	8314	4984	8175	6661	7990
ENSG00000176919.7	C8G	protein_coding	chr9	139839698	139841426	+	1024	11	14	21	14	16	17	12	10	10	1	17	13
ENSG00000176920.10	FUT2	protein_coding	chr19	49199228	49209207	+	3380	24	8	30	5	26	14	25	5	26	1	24	7
ENSG00000176927.10	EFCAB5	protein_coding	chr17	28256218	28435470	+	6928	37	9	42	4	63	22	34	2	45	4	71	11
ENSG00000176928.4	GCNT4	protein_coding	chr5	74323289	74326724	-	3436	49	32	62	31	171	47	10	3	6	3	3	3
ENSG00000176933.4	TOB2P1	pseudogene	chr6	28185421	28186655	-	1235	4	3	3	1	1	2	0	1	2	2	5	9
ENSG00000176945.12	MUC20	protein_coding	chr3	195447753	195467994	+	8086	184	51	184	59	155	74	200	48	258	58	237	78
ENSG00000176946.7	THAP4	protein_coding	chr2	242523820	242576864	-	3147	1095	1396	1003	1445	843	1369	945	1919	895	1834	954	1383
ENSG00000176953.6	NFATC2IP	protein_coding	chr16	28962128	28978418	+	5738	5806	5125	5584	4808	4493	4742	4474	4150	4932	4114	4766	4344
ENSG00000176973.7	FAM89B	protein_coding	chr11	65339820	65341669	+	1458	221	186	208	208	172	175	136	179	149	176	155	147
ENSG00000176974.13	SHMT1	protein_coding	chr17	18231187	18266856	-	6981	663	444	657	363	522	328	533	284	553	235	576	279
ENSG00000176978.9	DPP7	protein_coding	chr9	140004994	140009629	-	2820	5548	8268	5437	8924	4622	6203	3951	8368	4157	8853	4127	5279
ENSG00000176986.10	SEC24C	protein_coding	chr10	75504120	75531919	+	5363	5990	5806	5736	5488	5030	6594	5263	6159	5743	6243	5974	6821
ENSG00000176994.9	SMCR8	protein_coding	chr17	18218624	18226517	+	3427	833	923	1005	1210	1364	1947	2040	2840	2012	2543	2070	2866
ENSG00000176998.3	HCG4	pseudogene	chr6	29758816	29760850	-	2035	31	32	24	22	17	25	20	15	27	11	21	19
ENSG00000177000.6	MTHFR	protein_coding	chr1	11845780	11866977	-	10214	3205	1489	3176	1583	2729	2492	3459	1804	3588	1700	2945	2268
ENSG00000177025.3	C19orf18	protein_coding	chr19	58469805	58485902	-	915	30	39	29	26	17	18	23	37	39	39	29	29
ENSG00000177030.12	DEAF1	protein_coding	chr11	644233	706715	-	4494	891	1215	951	1290	727	1217	703	1595	695	1462	735	1020
ENSG00000177034.10	MTX3	protein_coding	chr5	79275584	79287082	-	4883	556	464	729	509	440	420	755	627	777	616	552	520
ENSG00000177042.10	TMEM80	protein_coding	chr11	695428	705028	+	4071	1195	415	1268	456	1192	638	1039	514	1151	515	1101	606
ENSG00000177045.6	SIX5	protein_coding	chr19	46268043	46272484	-	3556	16	11	13	11	25	10	4	12	8	10	14	13
ENSG00000177047.5	IFNW1	protein_coding	chr9	21140631	21142144	-	1514	0	0	0	0	0	1	2	1	1	2	0	1
ENSG00000177051.5	FBXO46	protein_coding	chr19	46213887	46234162	-	3535	1265	868	1290	884	1044	1133	1105	875	1177	925	1164	976
ENSG00000177054.9	ZDHHC13	protein_coding	chr11	19138646	19197969	+	7763	979	988	1011	855	765	934	941	794	985	876	902	923
ENSG00000177058.7	SLC38A9	protein_coding	chr5	54921673	55069022	-	8823	576	492	590	485	458	589	556	544	576	506	541	663
ENSG00000177076.4	ACER2	protein_coding	chr9	19408925	19452018	+	2437	86	25	69	42	69	66	85	27	86	35	73	50
ENSG00000177082.8	WDR73	protein_coding	chr15	85185999	85197574	-	6139	1773	1713	1813	1583	1172	1362	1491	1503	1574	1650	1295	1349
ENSG00000177084.12	POLE	protein_coding	chr12	133200348	133263951	-	16605	2953	2732	2876	2410	1437	1660	2120	1487	2297	1432	1725	1355
ENSG00000177096.4	FAM109B	protein_coding	chr22	42470255	42475445	+	2451	92	57	61	73	48	48	35	44	43	52	53	52
ENSG00000177098.4	SCN4B	protein_coding	chr11	118004092	118023603	-	5649	7	1	4	0	8	7	0	0	0	0	1	0
ENSG00000177103.9	DSCAML1	protein_coding	chr11	117298489	117688240	-	7035	11	14	16	7	12	18	71	16	80	19	61	16
ENSG00000177105.9	RHOG	protein_coding	chr11	3848208	3862213	-	1782	3550	3368	3465	3532	3016	5593	2362	4255	2476	4096	3373	5445
ENSG00000177106.10	EPS8L2	protein_coding	chr11	694438	727727	+	5693	295	83	288	98	308	171	187	48	180	48	273	132
ENSG00000177108.5	ZDHHC22	protein_coding	chr14	77597613	77609077	-	3862	1	0	1	0	3	0	1	0	0	1	1	0
ENSG00000177112.3	MRVI1-AS1	antisense	chr11	10562819	10621479	+	1403	20	1	23	1	3	3	19	0	18	0	4	3
ENSG00000177119.11	ANO6	protein_coding	chr12	45609770	45834187	+	8235	832	288	857	264	1330	881	970	201	973	199	1117	682
ENSG00000177125.5	ZBTB34	protein_coding	chr9	129622944	129648157	+	6606	732	481	724	471	783	605	1206	809	1208	753	1392	953
ENSG00000177133.6	LINC00982	antisense	chr1	2976179	2985001	-	5600	3	1	3	2	0	0	1	0	0	1	0	0
ENSG00000177138.11	FAM9B	protein_coding	chrX	8992273	9132680	-	6843	6	0	1	2	0	0	1	0	2	0	1	0
ENSG00000177144.5	NUDT4P1	pseudogene	chr1	145139025	145139569	-	545	0	1	1	1	0	2	1	3	2	3	1	3
ENSG00000177150.8	FAM210A	protein_coding	chr18	13663346	13726662	-	4681	736	1681	706	1700	485	1545	729	2711	804	2725	755	1947
ENSG00000177156.6	TALDO1	protein_coding	chr11	747329	765024	+	3005	5718	6433	5088	5924	6048	13449	3129	10298	3236	8407	6474	13450
ENSG00000177169.5	ULK1	protein_coding	chr12	132379196	132407712	+	7608	1856	503	1728	525	1966	1045	1797	243	1853	224	2213	855
ENSG00000177173.5	NAP1L4P1	pseudogene	chr1	117075558	117076714	-	1157	139	141	147	99	35	211	48	84	30	114	44	253
ENSG00000177181.10	RIMKLA	protein_coding	chr1	42846466	42888249	+	8981	22	9	21	11	17	16	47	7	55	14	20	17
ENSG00000177182.6	CLVS1	protein_coding	chr8	61969717	62414204	+	7393	1	0	6	0	2	0	8	1	8	2	1	0
ENSG00000177189.8	RPS6KA3	protein_coding	chrX	20168029	20285523	-	9302	4589	4033	5055	3879	4155	4876	5261	5528	5702	5374	4843	6008
ENSG00000177191.2	B3GNT8	protein_coding	chr19	41931264	41934635	-	1874	11	16	14	14	12	9	16	8	8	4	5	2
ENSG00000177192.9	PUS1	protein_coding	chr12	132413745	132428406	+	3699	1529	3259	1537	3398	737	2176	995	3995	1053	4202	999	2177
ENSG00000177197.7	PCNPP5	pseudogene	chr13	48902220	48902700	-	481	2	3	1	2	3	5	3	1	0	2	0	2
ENSG00000177200.11	CHD9	protein_coding	chr16	53088945	53363062	+	16501	2634	1805	2713	1857	1815	1801	3978	2861	4321	3112	3114	2287
ENSG00000177202.1	SPACA4	protein_coding	chr19	49110000	49110970	+	971	0	14	1	7	3	4	1	12	4	17	1	4
ENSG00000177225.12	PDDC1	protein_coding	chr11	767220	777488	-	5510	2172	2738	2178	3013	1709	2529	1902	3744	2039	4080	2117	2409
ENSG00000177236.3	AP006621.1	pseudogene	chr11	780117	780755	+	636	62	15	62	24	45	28	101	25	119	44	101	49
ENSG00000177238.9	TRIM72	protein_coding	chr16	31225342	31236510	+	2152	2	2	3	3	2	4	2	1	0	1	1	0
ENSG00000177239.10	MAN1B1	protein_coding	chr9	139981379	140003635	+	8327	1917	916	1912	875	2426	1471	1832	495	2014	489	2191	777
ENSG00000177272.7	KCNA3	protein_coding	chr1	111214310	111217655	-	3346	717	415	956	491	474	227	1724	542	1823	544	616	198
ENSG00000177283.4	FZD8	protein_coding	chr10	35927177	35930362	-	3186	13	12	18	14	29	28	15	15	18	21	51	37
ENSG00000177291.3	GJD4	protein_coding	chr10	35894338	35897863	+	1580	3	0	2	0	0	1	0	1	0	1	1	3
ENSG00000177294.6	FBXO39	protein_coding	chr17	6679542	6700420	+	2918	5	1	5	7	1	0	1	1	1	1	3	1
ENSG00000177301.9	KCNA2	protein_coding	chr1	111136202	111174096	-	4013	4	1	6	5	1	1	7	1	7	2	0	0
ENSG00000177302.10	TOP3A	protein_coding	chr17	18174742	18218321	-	6430	1260	1796	1283	1667	1039	1737	1249	2420	1184	2382	1405	1864
ENSG00000177303.5	CASKIN2	protein_coding	chr17	73496342	73511664	-	5823	88	65	71	57	84	79	52	58	50	41	107	101
ENSG00000177311.6	ZBTB38	protein_coding	chr3	141043055	141168634	+	13706	1764	1682	1800	1766	2568	2237	2612	1418	2703	1470	2969	2109
ENSG00000177335.6	C8orf31	protein_coding	chr8	144120626	144141359	+	2929	68	33	50	36	37	18	61	11	55	12	26	13
ENSG00000177337.3	DLGAP1-AS1	antisense	chr18	3593730	3598350	+	2105	409	249	419	315	751	607	433	193	464	217	725	360
ENSG00000177340.4	AC024940.1	protein_coding	chr12	31477250	31478879	+	1630	12	21	3	23	7	22	8	35	5	35	5	15
ENSG00000177350.6	RPL13AP3	pseudogene	chr14	56232895	56234435	+	1541	7	5	2	2	2	1	3	2	6	3	4	1
ENSG00000177352.9	CCDC71	protein_coding	chr3	49199968	49203754	-	1781	560	917	600	945	480	905	466	1194	514	1215	373	695
ENSG00000177359.13	RP11-551L14.1	pseudogene	chr12	31264586	31359088	-	8118	6	12	9	12	5	2	1	9	6	8	4	7
ENSG00000177363.4	LRRN4CL	protein_coding	chr11	62453874	62457371	-	2585	1	2	2	4	1	1	0	3	0	3	4	1
ENSG00000177369.4	RP1-62O9.3	processed_transcript	chr17	47325601	47336024	+	2567	2	0	3	1	1	0	1	0	3	0	1	0
ENSG00000177370.4	TIMM22	protein_coding	chr17	900357	906911	+	3194	720	967	697	874	509	955	520	1112	473	1221	525	953
ENSG00000177374.8	HIC1	protein_coding	chr17	1957448	1962981	+	4554	84	278	68	262	238	420	33	204	35	205	142	159
ENSG00000177380.9	PPFIA3	protein_coding	chr19	49622646	49654283	+	6451	80	97	85	106	102	64	36	62	33	72	51	28
ENSG00000177383.3	MAGEF1	protein_coding	chr3	184428156	184429836	-	1681	1041	461	995	446	589	493	1057	355	953	354	759	428
ENSG00000177398.14	UMODL1	protein_coding	chr21	43483068	43563563	+	7278	9	2	12	1	7	0	10	0	15	1	8	1
ENSG00000177406.4	RP11-218M22.1	antisense	chr12	740057	772872	+	3530	351	93	376	103	161	101	382	113	432	125	201	101
ENSG00000177409.7	SAMD9L	protein_coding	chr7	92759368	92777682	-	7135	4695	1468	4675	1361	2868	1187	5250	425	6391	479	4107	892
ENSG00000177410.8	ZFAS1	antisense	chr20	47894715	47905797	+	1097	2329	3330	2191	3050	3020	3000	2816	3359	2642	3424	5529	4458
ENSG00000177425.6	PAWR	protein_coding	chr12	79968759	80084877	-	11668	1725	1720	1817	1816	801	1362	1970	2703	2173	2776	1624	2075
ENSG00000177426.16	TGIF1	protein_coding	chr18	3411606	3458409	+	6608	1839	1988	1769	2076	3323	2641	1956	2318	2005	2232	4705	3764
ENSG00000177427.8	MIEF2	protein_coding	chr17	18163848	18169866	+	3969	328	92	323	104	536	270	364	44	295	42	532	212
ENSG00000177432.6	NAP1L5	protein_coding	chr4	89617066	89619386	-	2321	115	137	107	104	106	129	74	102	69	116	88	101
ENSG00000177452.7	RP4-597J3.1	pseudogene	chr1	64254392	64254975	-	584	0	1	0	1	1	1	0	1	1	0	1	0
ENSG00000177453.3	NIM1	protein_coding	chr5	43192173	43280952	+	3619	9	10	12	12	12	21	5	6	5	13	10	19
ENSG00000177455.7	CD19	protein_coding	chr16	28943260	28950667	+	2711	10945	9109	10451	9317	3467	4220	10337	8629	11598	8810	6575	4806
ENSG00000177459.6	C8orf47	protein_coding	chr8	99076539	99105838	+	1761	3	0	1	1	2	0	0	0	2	0	0	3
ENSG00000177463.11	NR2C2	protein_coding	chr3	14989091	15095107	+	5897	769	636	892	631	833	735	1224	828	1276	800	1168	965
ENSG00000177465.4	ACOT4	protein_coding	chr14	74058410	74063200	+	2362	39	70	62	80	66	101	28	32	16	37	20	24
ENSG00000177469.12	PTRF	protein_coding	chr17	40554470	40575535	-	3828	54	51	24	48	47	58	13	60	7	58	26	75
ENSG00000177479.15	ARIH2	protein_coding	chr3	48956254	49023815	+	8017	3893	5438	3695	5293	2428	4060	3048	6519	3265	6666	3252	4629
ENSG00000177483.7	RBM44	protein_coding	chr2	238707032	238751451	+	6049	79	51	71	43	64	60	21	26	41	19	44	30
ENSG00000177485.6	ZBTB33	protein_coding	chrX	119384607	119392253	+	5313	1486	1182	1564	1128	1696	1575	2127	1960	2269	1916	2111	2261
ENSG00000177494.5	ZBED2	protein_coding	chr3	111311747	111314290	-	2311	1798	3403	1601	2664	427	1476	250	1160	320	1320	339	645
ENSG00000177535.6	OR2B11	protein_coding	chr1	247614255	247615308	-	1054	0	0	0	1	0	1	1	1	1	0	1	1
ENSG00000177542.6	SLC25A22	protein_coding	chr11	790475	798316	-	4539	1240	2369	1237	2546	598	1693	660	2070	757	2203	735	1431
ENSG00000177548.8	RABEP2	protein_coding	chr16	28915742	28947847	-	4566	3538	2118	3233	2141	2009	2091	3624	1894	3954	1992	3106	1786
ENSG00000177556.7	ATOX1	protein_coding	chr5	151121877	151152093	-	5239	1625	1776	1545	1650	658	1386	669	1220	699	1254	612	1241
ENSG00000177565.11	TBL1XR1	protein_coding	chr3	176737143	176915261	-	10614	4474	7268	4423	6932	4038	7218	4370	9486	4908	10077	6066	9384
ENSG00000177570.9	SAMD12	protein_coding	chr8	119201698	119634234	-	10756	122	32	130	29	63	44	405	153	437	142	338	212
ENSG00000177575.8	CD163	protein_coding	chr12	7623409	7656489	-	5813	6	5	5	11	3	3	16	20	23	15	2	4
ENSG00000177576.6	C18orf32	protein_coding	chr18	47008028	47013622	-	1332	68	59	80	73	82	101	82	94	76	106	96	91
ENSG00000177590.6	RP5-1051J4.6	pseudogene	chr7	150443981	150444816	-	836	11	10	7	7	0	10	1	1	1	2	0	0
ENSG00000177595.13	PIDD	protein_coding	chr11	799179	809753	-	5869	1503	1221	1519	1167	883	935	1085	808	1312	808	803	626
ENSG00000177599.8	ZNF491	protein_coding	chr19	11908482	11920437	+	3032	42	14	35	19	61	32	39	2	45	3	59	20
ENSG00000177600.4	RPLP2	protein_coding	chr11	809647	812880	+	1955	33491	30931	31992	31266	23276	24691	23755	26130	24225	26528	23080	20854
ENSG00000177602.4	GSG2	protein_coding	chr17	3627211	3630067	+	2857	167	209	151	164	141	166	90	333	81	291	106	173
ENSG00000177606.5	JUN	protein_coding	chr1	59246465	59249785	-	3321	1696	3215	1688	3906	1627	2094	2587	8846	2498	8123	3315	3356
ENSG00000177613.7	CSTF2T	protein_coding	chr10	53455247	53459355	-	4109	2152	3398	2278	3730	1925	3854	2393	5585	2636	5903	2446	4050
ENSG00000177614.5	PGBD5	protein_coding	chr1	230457392	230561475	-	3795	1	5	4	3	8	8	0	2	0	2	2	11
ENSG00000177628.11	GBA	protein_coding	chr1	155204243	155214490	-	3648	651	470	633	411	792	923	521	560	596	442	649	794
ENSG00000177640.11	CASC2	antisense	chr10	119805790	119969663	+	8899	11	10	17	9	7	7	17	12	10	14	7	7
ENSG00000177646.13	ACAD9	protein_coding	chr3	128598439	128634910	+	4327	2581	2929	2709	2820	1711	2325	809	1452	943	1592	820	1264
ENSG00000177663.9	IL17RA	protein_coding	chr22	17565844	17596583	+	9035	2084	1088	2099	1048	2718	2145	1751	869	1765	864	1851	1414
ENSG00000177666.11	PNPLA2	protein_coding	chr11	818902	825573	+	3843	4000	1818	3828	2138	3054	2087	3968	2657	4039	2631	3890	2146
ENSG00000177669.3	MBOAT4	protein_coding	chr8	29989340	30002202	-	1512	13	4	11	8	5	5	8	3	7	0	5	2
ENSG00000177674.11	AGTRAP	protein_coding	chr1	11796141	11814859	+	2433	418	225	414	226	350	324	306	128	339	126	251	195
ENSG00000177675.4	CD163L1	protein_coding	chr12	7499281	7632493	-	5690	4	1	3	3	3	2	1	0	3	0	1	4
ENSG00000177679.14	SRRM3	protein_coding	chr7	75831216	75916605	+	6878	1	0	1	0	1	1	0	1	0	1	0	1
ENSG00000177683.9	THAP5	protein_coding	chr7	108194987	108210194	-	4961	1129	727	989	729	905	911	1465	1017	1609	992	1337	1195
ENSG00000177685.12	EFCAB4A	protein_coding	chr11	826144	831991	+	3913	204	23	197	16	66	22	299	36	373	42	116	32
ENSG00000177688.5	SUMO4	protein_coding	chr6	149721495	149722177	+	683	5	5	4	7	3	9	3	10	2	5	15	14
ENSG00000177692.7	DNAJC28	protein_coding	chr21	34860497	34864027	-	1890	57	14	64	9	82	33	90	9	99	6	132	57
ENSG00000177694.10	NAALADL2	protein_coding	chr3	174156363	175523428	+	8680	3	2	6	9	1	0	2	2	1	1	0	4
ENSG00000177697.13	CD151	protein_coding	chr11	832843	839831	+	3938	1125	1434	1044	1439	642	1174	443	1322	404	1257	790	1231
ENSG00000177699.4	RP11-16K12.1	antisense	chr15	79271231	79278268	+	1900	43	8	37	8	8	8	6	0	13	1	3	3
ENSG00000177700.5	POLR2L	protein_coding	chr11	837356	842545	-	1142	980	1408	1000	1492	774	1476	513	1601	486	1638	641	1068
ENSG00000177706.8	FAM20C	protein_coding	chr7	192969	300711	+	4629	153	105	102	136	68	51	50	54	39	33	26	14
ENSG00000177707.6	PVRL3	protein_coding	chr3	110788918	110994410	+	6184	9	10	10	15	73	61	7	1	2	8	15	7
ENSG00000177710.5	SLC35G5	protein_coding	chr8	11188397	11189717	+	1321	2	8	4	6	0	5	4	7	4	4	10	2
ENSG00000177721.3	ANXA2R	protein_coding	chr5	43039335	43043272	-	2234	435	166	438	163	451	189	501	33	481	32	246	44
ENSG00000177728.10	KIAA0195	protein_coding	chr17	73437240	73496171	+	8854	3503	1576	3319	1478	2878	2055	2957	918	3027	903	2754	1393
ENSG00000177731.11	FLII	protein_coding	chr17	18148150	18162230	-	6465	6427	4348	6307	4447	8246	8647	5786	5291	5974	5292	10297	9286
ENSG00000177732.6	SOX12	protein_coding	chr20	306207	310865	+	4659	898	450	898	491	394	261	861	442	954	463	685	329
ENSG00000177733.4	HNRNPA0	protein_coding	chr5	137087075	137090039	-	2965	5467	7186	5360	7708	4614	6732	5547	11448	5372	11581	5568	7172
ENSG00000177738.3	CTD-2201E18.3	sense_overlapping	chr5	43014516	43067521	-	2784	239	61	235	77	262	154	362	60	299	57	329	98
ENSG00000177752.10	YIPF7	protein_coding	chr4	44624086	44680573	-	1809	0	0	2	2	2	0	0	5	0	5	1	3
ENSG00000177757.1	FAM87B	lincRNA	chr1	752751	755214	+	1944	5	2	4	5	8	5	8	3	14	2	4	6
ENSG00000177764.6	ZCCHC3	protein_coding	chr20	277737	280965	+	3229	236	140	246	209	210	195	336	293	322	338	280	255
ENSG00000177776.8	RPS2P2	pseudogene	chr14	74844521	74845121	-	601	0	0	1	1	0	2	1	0	1	2	4	0
ENSG00000177788.5	RP5-1061H20.4	lincRNA	chr1	229394028	229406775	-	1155	13	24	10	31	3	19	9	43	7	65	5	23
ENSG00000177791.11	MYOZ1	protein_coding	chr10	75391412	75401515	-	1541	0	1	0	1	1	1	0	1	0	1	1	0
ENSG00000177807.6	KCNJ10	protein_coding	chr1	160007257	160040038	-	5293	24	11	12	15	10	5	7	8	8	5	13	4
ENSG00000177830.13	CHID1	protein_coding	chr11	867357	915058	-	6265	848	1410	810	1482	558	1333	604	1784	643	1860	654	1082
ENSG00000177839.4	PCDHB9	pseudogene	chr5	140566893	140571111	+	4217	1	5	4	0	6	4	2	1	2	2	1	2
ENSG00000177842.7	ZNF620	protein_coding	chr3	40547483	40560227	+	3457	203	204	170	180	96	168	157	263	195	269	156	176
ENSG00000177853.10	ZNF518A	processed_transcript	chr10	97889472	97965044	+	10883	2161	1918	2029	1667	1512	1607	2084	2033	2445	2109	1906	1619
ENSG00000177854.7	TMEM187	protein_coding	chrX	153237778	153248646	+	1924	153	50	148	74	196	121	165	53	159	55	137	60
ENSG00000177855.8	CACYBPP2	pseudogene	chr2	184472170	184472847	-	678	4	4	2	4	2	6	7	7	4	3	1	7
ENSG00000177868.7	CCDC23	protein_coding	chr1	43272723	43282954	-	1239	305	164	264	168	355	326	300	159	270	137	336	253
ENSG00000177873.8	ZNF619	protein_coding	chr3	40518604	40531727	+	4514	360	279	385	309	355	407	554	525	559	487	484	434
ENSG00000177875.3	C12orf68	protein_coding	chr12	48577366	48579709	+	2344	3	17	9	12	17	27	5	11	12	14	26	30
ENSG00000177879.10	AP3S1	protein_coding	chr5	115177178	115249778	+	3198	831	929	796	883	985	1154	784	814	797	804	995	1096
ENSG00000177885.9	GRB2	protein_coding	chr17	73314157	73401790	-	4716	6496	5982	6631	6056	4844	7239	7755	8807	7803	8408	7085	7953
ENSG00000177888.7	ZBTB41	protein_coding	chr1	197122810	197169672	-	8562	574	332	568	361	467	425	938	400	1015	418	772	566
ENSG00000177889.5	UBE2N	protein_coding	chr12	93799449	93836038	-	5110	3459	5609	3237	5025	2133	4087	2277	6063	2474	6159	2484	4383
ENSG00000177917.6	ARL6IP6	protein_coding	chr2	153574407	153617767	+	3349	588	481	584	494	645	623	729	557	686	554	893	686
ENSG00000177932.6	ZNF354C	protein_coding	chr5	178487416	178510538	+	5411	420	384	465	338	418	397	694	591	797	526	658	536
ENSG00000177943.9	MAMDC4	protein_coding	chr9	139745395	139755249	+	5467	359	641	404	675	233	417	221	432	232	525	208	181
ENSG00000177946.4	CENPBD1	protein_coding	chr16	90036206	90038942	-	2737	158	110	137	99	133	158	159	132	178	139	163	188
