gene	gene_name	gene_type	chr	start	end	strand	length	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12
ENSG00000165512.4	ZNF22	protein_coding	chr10	45495923	45500774	+	2551	15.976	29.629	14.932	30.255	16.114	23.533	16.271	35.992	16.153	38.493	18.156	25.8
ENSG00000165516.6	KLHDC2	protein_coding	chr14	50234326	50249909	+	3647	12.92	5.997	13.919	6.26	18.09	9.955	15.903	4.752	16.825	4.699	16.494	8.746
ENSG00000165521.11	EML5	protein_coding	chr14	89078775	89259096	-	11021	1.484	1.695	1.669	1.685	2.34	5.156	1.871	2.557	2.026	2.999	2.775	9.901
ENSG00000165525.13	NEMF	protein_coding	chr14	50249997	50319921	-	8230	12.109	10.493	12.057	9.347	12.064	10.599	13.276	8.546	13.596	8.81	13.238	11.886
ENSG00000165526.4	RPUSD4	protein_coding	chr11	126071993	126081587	-	4080	12.778	22.703	12.255	21.91	11.104	16.269	11.106	23.29	10.678	23.081	11.284	17.834
ENSG00000165527.5	ARF6	protein_coding	chr14	50359810	50361490	+	1583	102.334	121.247	103.518	117.426	140.974	131.157	127.346	128.897	124.712	122.171	172.02	154.549
ENSG00000165533.14	TTC8	protein_coding	chr14	89290497	89344335	+	3170	2.481	1.693	2.47	1.529	2.809	1.771	1.626	1.211	1.584	1.132	2.332	1.476
ENSG00000165548.6	TMEM63C	protein_coding	chr14	77582911	77725838	+	6363	0.328	0.16	0.309	0.14	0.16	0.246	0.617	0.183	0.671	0.201	0.161	0.334
ENSG00000165555.5	NOXRED1	protein_coding	chr14	77860364	77889860	-	2492	0.602	0.146	0.468	0.238	0.611	0.263	0.573	0.24	0.526	0.2	0.489	0.469
ENSG00000165566.11	AMER2	protein_coding	chr13	25735822	25746426	-	10605	0	0.092	0	0.115	0.013	0.007	0	0.125	0	0.162	0.015	0.003
ENSG00000165568.13	AKR1E2	protein_coding	chr10	4828821	4890254	+	2417	0.227	0.345	0.331	0.276	0.115	0.226	0.082	0.169	0.124	0.09	0.033	0.088
ENSG00000165572.6	KBTBD6	protein_coding	chr13	41701705	41706882	-	5178	2.19	1.996	2.539	2.058	3.003	2.337	3.147	2.454	3.335	2.236	4.002	2.491
ENSG00000165591.6	FAAH2	protein_coding	chrX	57313139	57515629	+	2019	1.74	1.922	2.363	2.437	1.668	2.636	1.767	1.091	1.837	1.422	0.545	0.562
ENSG00000165609.8	NUDT5	protein_coding	chr10	12207324	12238143	-	4969	13.414	17.262	12.972	16.084	14.772	17.026	10.459	17.883	10.223	18.719	12.051	15.62
ENSG00000165617.10	DACT1	protein_coding	chr14	59100685	59115039	+	4490	1.564	0.21	1.33	0.305	1.182	0.593	1.792	0.343	1.677	0.222	2.268	0.884
ENSG00000165626.12	BEND7	protein_coding	chr10	13480484	13570974	-	9815	0.022	0.007	0.022	0.011	0.061	0.011	0.024	0.01	0.027	0.01	0.032	0.018
ENSG00000165629.15	ATP5C1	protein_coding	chr10	7830092	7849778	+	2347	41.822	51.289	42.28	46.143	37.231	46.545	31.604	46.304	32.481	47.345	35.012	45.498
ENSG00000165630.9	PRPF18	protein_coding	chr10	13628927	13672868	+	1865	4.394	6.242	4.784	5.495	5.17	6.293	4.294	6.763	4.459	5.791	6.198	7.449
ENSG00000165632.7	TAF3	protein_coding	chr10	7860467	8058590	+	4872	5.444	6.41	5.322	7.055	6.392	7.624	6.599	9.032	6.843	8.373	7.36	8.904
ENSG00000165633.8	VSTM4	protein_coding	chr10	50222290	50323554	-	8633	0.017	0	0.013	0.004	0	0.008	0.028	0.011	0.03	0	0.014	0.008
ENSG00000165637.9	VDAC2	protein_coding	chr10	76969912	76991206	+	2827	9.214	12.945	8.205	11.203	8.356	9.993	7.11	11.627	6.983	11.991	7.594	10.293
ENSG00000165644.6	COMTD1	protein_coding	chr10	76993727	76995788	-	1580	10.489	16.114	10.049	19.437	12.965	14.926	3.914	11.984	3.912	12.051	7.664	10.677
ENSG00000165646.7	SLC18A2	protein_coding	chr10	119000604	119038941	+	4125	1.171	1.495	1.121	1.085	1.163	1.122	0.654	0.953	0.681	1.029	0.915	1.1
ENSG00000165650.7	PDZD8	protein_coding	chr10	119040000	119134978	-	6666	3.523	4.266	3.616	4.668	4.07	5.381	3.955	6.507	4.243	6.794	4.878	7.598
ENSG00000165655.14	ZNF503	protein_coding	chr10	77157588	77161664	-	3347	0.011	0.022	0	0.011	0	0.011	0	0.019	0.011	0	0	0.021
ENSG00000165659.12	DACH1	protein_coding	chr13	72012098	72441330	-	5395	0.02	0.013	0.013	0.021	0.094	0.014	0	0.006	0.007	0	0.022	0
ENSG00000165660.7	FAM175B	protein_coding	chr10	126490354	126525239	+	2992	13.682	32.765	13.948	29.159	15.435	25.681	14.8	29.141	14.586	30.013	18.528	26.664
ENSG00000165661.11	QSOX2	protein_coding	chr9	139098179	139137687	-	4530	56.459	30.352	55.307	29.869	28.863	20.39	72.453	38.592	74.558	39.295	37.069	26.538
ENSG00000165669.9	FAM204A	protein_coding	chr10	120065401	120101840	-	7059	5.748	7.445	5.974	7.181	6.523	7.637	6.06	7.833	6.055	7.411	6.7	7.3
ENSG00000165671.14	NSD1	protein_coding	chr5	176560026	176727216	+	15242	9.913	9.116	10.218	8.838	10.086	8.219	13.307	10.227	13.092	10.262	10.589	8.02
ENSG00000165672.5	PRDX3	protein_coding	chr10	120927215	120938345	-	3417	30.107	34.199	28.806	31.207	23.169	30.637	22.45	36.462	22.551	37.434	23.818	34.3
ENSG00000165675.12	ENOX2	protein_coding	chrX	129757350	130037208	-	4189	4.637	4.944	4.39	5.353	6.08	5.734	6.123	6.54	5.857	6.147	6.223	6.76
ENSG00000165678.15	GHITM	protein_coding	chr10	85899196	85913001	+	2128	92.853	128.627	87.069	120.962	99.362	144.346	74.332	148.935	70.609	147.177	119.872	175.025
ENSG00000165682.10	CLEC1B	protein_coding	chr12	10138241	10166023	-	3670	0.04	0.02	0.01	0	0.013	0	0	0.009	0	0	0	0.01
ENSG00000165684.3	SNAPC4	protein_coding	chr9	139270029	139293249	-	5010	13.495	33.894	12.364	37.177	8.371	18.756	8.855	38.781	8.599	40.228	10.202	19.808
ENSG00000165685.4	TMEM52B	protein_coding	chr12	10323141	10344400	+	3489	0	0.01	0	0.011	0.026	0	0.011	0.009	0.021	0.009	0	0
ENSG00000165688.7	PMPCA	protein_coding	chr9	139305110	139318213	+	5193	16.541	21.316	16.304	21.838	11.718	16.713	13.436	19.546	13.107	19.931	12.651	13.957
ENSG00000165689.12	SDCCAG3	protein_coding	chr9	139296377	139305061	-	3130	26.591	31.993	26.154	34.754	17.261	24.654	21.722	22.862	22.644	22.447	20.437	22.057
ENSG00000165695.5	AK8	protein_coding	chr9	135600965	135754164	-	2731	0.656	0.173	0.627	0.163	0.203	0.227	0.406	0.046	0.343	0.034	0.029	0.052
ENSG00000165698.11	C9orf9	protein_coding	chr9	135753414	135765588	+	2823	1.205	0.167	1.29	0.354	1.471	0.775	1.011	0.256	0.889	0.221	1.017	0.427
ENSG00000165699.9	TSC1	protein_coding	chr9	135766735	135820020	-	9911	15.74	10.03	15.2	9.561	15.906	11.085	14.732	8.363	15.663	7.955	14.983	11.171
ENSG00000165702.8	GFI1B	protein_coding	chr9	135820932	135867083	+	2467	0.133	0.059	0.059	0.09	0.075	0.03	0.016	0	0	0	0	0.029
ENSG00000165704.10	HPRT1	protein_coding	chrX	133594183	133654543	+	1624	26.83	57.619	24.554	56.479	19.318	46.169	16.648	56.73	18.015	59.812	22.709	46.746
ENSG00000165714.6	LOH12CR1	protein_coding	chr12	12510013	12619840	+	2192	5.441	3.326	4.436	3.072	4.483	4.041	4.612	2.152	4.272	2.406	4.107	3.072
ENSG00000165716.5	FAM69B	protein_coding	chr9	139607022	139618502	+	2704	9.971	2.025	9.562	2.723	2.559	1.335	9.427	4.362	9.448	4.456	3.315	1.363
ENSG00000165724.5	ZMYND19	protein_coding	chr9	140476531	140484942	-	2372	14.837	19.954	13.541	19.81	8.617	13.292	8.958	18.923	8.844	17.659	9.978	15.629
ENSG00000165730.10	STOX1	protein_coding	chr10	70587298	70655188	+	3568	0.144	0.173	0.194	0.228	0.155	0.092	0.178	0.115	0.042	0.061	0.242	0.179
ENSG00000165731.13	RET	protein_coding	chr10	43572475	43625799	+	6661	0.082	0.016	0.087	0.061	0.166	0.071	0.018	0.028	0.017	0.042	0.065	0.021
ENSG00000165732.8	DDX21	protein_coding	chr10	70715884	70744829	+	4711	52.201	231.623	52.223	253.437	30.085	178.267	48.648	494.928	53.476	484.183	69.904	289.527
ENSG00000165733.7	BMS1	protein_coding	chr10	43278249	43330385	+	7753	11.433	21.968	11.226	21.346	10.527	18.162	9.7	24.898	9.34	25.404	11.902	21.334
ENSG00000165752.12	STK32C	protein_coding	chr10	134020996	134145351	-	3543	2.871	2.999	2.724	3.373	3.451	3.724	2.148	2.637	1.967	2.898	3.562	4.091
ENSG00000165757.8	KIAA1462	protein_coding	chr10	30301729	30404423	-	9515	0	0	0.004	0	0	0.015	0.012	0.003	0	0.013	0.004	0.004
ENSG00000165775.13	FUNDC2	protein_coding	chrX	154254255	154288578	+	10252	3.761	6.233	3.705	5.742	3.686	4.69	2.807	5.271	2.806	5.228	3.432	4.767
ENSG00000165782.6	TMEM55B	protein_coding	chr14	20925878	20929771	-	3803	27.609	17.796	25.356	18.086	22.662	19.026	24.998	17.691	26.074	17.326	21.938	20.242
ENSG00000165792.13	METTL17	protein_coding	chr14	21457929	21465189	+	4444	25.586	17.677	24.812	17.084	21.708	16.289	21.579	11.537	24.648	11.856	20.295	13.358
ENSG00000165794.5	SLC39A2	protein_coding	chr14	21467414	21470030	+	1575	0.209	0.299	0.208	0.211	0.059	0.139	0.076	0.16	0.214	0.357	0.2	0.158
ENSG00000165795.16	NDRG2	protein_coding	chr14	21484922	21539031	-	7550	0.945	0.269	0.849	0.26	1.363	0.473	0.982	0.121	1.017	0.087	1.078	0.244
ENSG00000165801.5	ARHGEF40	protein_coding	chr14	21538429	21558399	+	8189	0.835	0.075	0.734	0.059	1.893	0.547	0.339	0.061	0.311	0.061	2.679	0.55
ENSG00000165802.15	NSMF	protein_coding	chr9	140342022	140353786	-	4974	16.086	33.323	15.338	35.237	10.556	23.626	14.283	34.452	15.123	35.756	13.943	25.466
ENSG00000165804.11	ZNF219	protein_coding	chr14	21558205	21572881	-	4643	1.324	0.383	1.145	0.335	0.984	0.487	0.931	0.251	0.71	0.155	0.711	0.275
ENSG00000165805.5	C12orf50	protein_coding	chr12	88373816	88427814	-	5605	0.013	0.006	0.019	0.026	0.016	0.02	0	0.017	0	0.017	0.021	0.032
ENSG00000165806.15	CASP7	protein_coding	chr10	115438942	115490662	+	3466	8.455	4.908	7.743	4.793	9.664	7.193	10.546	5.69	10.808	5.836	12.988	9.387
ENSG00000165807.3	PPP1R36	protein_coding	chr14	65016620	65056098	+	3093	0.024	0	0.035	0.024	0.075	0	0	0.02	0	0.03	0.051	0.023
ENSG00000165810.12	BTNL9	protein_coding	chr5	180467225	180488523	+	5565	9.217	0.352	8.762	0.359	2.802	0.452	0.256	0.011	0.357	0.011	0.099	0.019
ENSG00000165813.12	C10orf118	protein_coding	chr10	115880621	115933979	-	8991	5.086	2.759	5.2	2.848	5.978	4.662	7.694	4.069	7.666	3.906	8.199	6.224
ENSG00000165816.8	VWA2	protein_coding	chr10	115999018	116051272	+	3368	0.011	0.032	0.065	0.022	0.014	0	0.012	0.028	0	0.009	0.012	0
ENSG00000165819.7	METTL3	protein_coding	chr14	21966277	21979517	-	5654	23.145	16.762	23.734	16.87	21.159	17.013	22.641	16.078	24.859	16.015	20.695	16.856
ENSG00000165821.7	SALL2	protein_coding	chr14	21989232	22005350	-	5365	0.627	0.128	0.597	0.097	0.894	0.224	1.315	0.053	1.075	0.058	0.791	0.119
ENSG00000165828.9	PRAP1	protein_coding	chr10	135160650	135166187	+	980	0.149	0.111	0.149	0.151	0.188	0.112	0.04	0.16	0.076	0.159	0.12	0.036
ENSG00000165832.4	TRUB1	protein_coding	chr10	116697952	116737430	+	3596	5.341	9.239	5.519	10.217	6.312	7.744	6.504	14.144	6.865	15.303	6.669	10.378
ENSG00000165837.7	FAM194B	protein_coding	chr13	46108657	46189874	-	2940	0.398	0.247	0.223	0.126	0.173	0.186	0.216	0.15	0.268	0.17	0.241	0.205
ENSG00000165861.9	ZFYVE1	protein_coding	chr14	73436159	73493920	-	5306	4.923	4.279	4.804	4.63	9.165	8.024	6.313	5.762	5.818	5.371	7.862	8.022
ENSG00000165868.8	HSPA12A	protein_coding	chr10	118430703	118502085	-	6754	0.016	0.016	0.011	0.027	0.034	0.027	0.023	0.019	0.011	0.014	0.058	0.047
ENSG00000165879.7	FRAT1	protein_coding	chr10	99079022	99081672	+	2651	5.575	0.451	4.396	0.712	6.665	2.31	7.387	0.51	6.317	0.341	6.377	1.791
ENSG00000165886.4	UBTD1	protein_coding	chr10	99258625	99330966	+	1706	2.166	2.168	1.793	2.863	2.245	2.521	1.185	2.747	1.186	2.69	2.097	2.036
ENSG00000165887.7	ANKRD2	protein_coding	chr10	99332198	99343641	+	1509	0.024	0.096	0.048	0.049	0	0.024	0	0	0	0	0	0.023
ENSG00000165891.11	E2F7	protein_coding	chr12	77415027	77459360	-	6303	0.546	0.552	0.578	0.305	0.264	0.364	0.264	0.21	0.196	0.287	0.094	0.489
ENSG00000165895.13	ARHGAP42	protein_coding	chr11	100558384	100862668	+	6944	0.49	0.601	0.608	0.581	0.272	0.283	0.697	0.417	0.831	0.454	0.73	0.454
ENSG00000165898.9	ISCA2	protein_coding	chr14	74960423	74963809	+	3061	6.741	5.735	7.15	5.899	10.264	7.526	7.033	5.056	6.902	5.088	8.554	6.183
ENSG00000165905.12	GYLTL1B	protein_coding	chr11	45943172	45950647	+	3115	34.482	3.214	33.738	3.219	18.484	3.393	40.993	2.656	40.407	2.665	24.31	3.891
ENSG00000165912.11	PACSIN3	protein_coding	chr11	47199076	47207994	-	2752	2.34	1.318	1.853	1.129	0.536	1.086	0.836	0.549	0.531	0.533	0.971	1.249
ENSG00000165914.10	TTC7B	protein_coding	chr14	91006932	91282823	-	5244	0.544	0.692	0.403	0.593	0.466	0.813	0.166	0.474	0.229	0.452	0.345	0.683
ENSG00000165915.9	SLC39A13	protein_coding	chr11	47428683	47438047	+	4579	9.052	6.701	8.136	6.917	12.786	11.71	6.944	4.616	7.158	4.594	10.63	9.149
ENSG00000165916.4	PSMC3	protein_coding	chr11	47440320	47447993	-	2245	46.231	71.681	43.277	69.104	29.552	58.402	23.981	62.964	23.661	62.607	32.767	57.353
ENSG00000165917.5	RAPSN	protein_coding	chr11	47459308	47470730	-	1988	0.46	0.602	0.348	0.689	0.487	0.385	0.399	0.396	0.226	0.393	0.257	0.178
ENSG00000165923.11	AGBL2	protein_coding	chr11	47681143	47736941	-	5483	1.935	0.476	1.886	0.506	1.565	0.738	1.482	0.161	1.756	0.125	0.925	0.271
ENSG00000165929.8	TC2N	protein_coding	chr14	92246095	92333880	-	6147	6.505	5.499	6.943	5.796	11.431	8.622	7.036	5.7	7.526	5.504	6.793	7.294
ENSG00000165934.8	CPSF2	protein_coding	chr14	92588281	92630755	+	5861	13.764	17.865	13.88	16.546	15.177	19.049	14.394	21.048	13.889	20.945	15.919	22.313
ENSG00000165935.5	SMCO2	protein_coding	chr12	27619743	27655118	+	1978	0.092	0.11	0.037	0.15	0.047	0.147	0.02	0.032	0.019	0.047	0.02	0.108
ENSG00000165943.4	MOAP1	protein_coding	chr14	93648541	93651273	-	2537	17.016	9.307	16.966	10.661	24.732	16.408	19.158	9.075	19.181	8.797	19.279	13.732
ENSG00000165948.6	IFI27L1	protein_coding	chr14	94547628	94570192	+	2380	1.921	1.173	1.928	1.01	2.656	1.639	1.716	0.608	1.448	0.538	1.867	0.968
ENSG00000165949.8	IFI27	protein_coding	chr14	94571182	94583033	+	4157	0.07	0.035	0.053	0.053	0.211	0.096	0.067	0.015	0.054	0.038	0.104	0.026
ENSG00000165959.7	CLMN	protein_coding	chr14	95648277	95786243	-	15701	2.491	0.095	2.846	0.082	5.921	0.836	6.676	0.138	6.797	0.165	6.193	0.609
ENSG00000165972.8	CCDC38	protein_coding	chr12	96260826	96336752	-	5296	0.062	0.055	0.034	0.021	0.052	0.089	0.09	0.083	0.085	0.071	0.059	0.054
ENSG00000165983.10	PTER	protein_coding	chr10	16478942	16555736	+	3998	4.52	4.055	5.037	4.053	4.085	3.747	7.219	4.044	7.477	4.481	5.497	4.06
ENSG00000165985.8	C1QL3	protein_coding	chr10	16555742	16564004	-	2493	0.807	0.466	0.833	0.534	1.092	0.556	1.081	0.29	0.736	0.401	0.457	0.398
ENSG00000165995.14	CACNB2	protein_coding	chr10	18429606	18830798	+	6537	0.492	0.649	0.613	0.702	0.374	0.513	0.479	0.573	0.476	0.583	0.301	0.342
ENSG00000165996.9	PTPLA	protein_coding	chr10	17631958	17659376	-	2175	1.396	0.867	1.172	0.766	0.467	0.419	0.419	0.376	0.465	0.359	0.615	0.456
ENSG00000165997.4	ARL5B	protein_coding	chr10	18948334	18970568	+	7196	4.52	6.164	4.595	5.712	4.533	5.329	6.815	8.423	6.835	8.567	7.283	7.979
ENSG00000166002.2	SMCO4	protein_coding	chr11	93211638	93276674	-	1223	3.171	3.41	2.739	3.419	2.075	2.056	1.394	2.083	0.858	1.812	1.125	1.478
ENSG00000166004.10	KIAA1731	protein_coding	chr11	93394805	93463522	+	9493	5.38	3.255	5.424	2.861	5.229	3.344	6.853	3.085	7.048	2.949	6.25	3.763
ENSG00000166012.10	TAF1D	protein_coding	chr11	93463114	93517557	-	8420	21.994	42.097	23.134	39.025	21.046	29.546	21.569	38.914	20.888	40.021	26.214	35.121
ENSG00000166016.4	ABTB2	protein_coding	chr11	34172535	34379555	-	4973	0.898	20.377	1.216	22.997	0.668	16.396	1.092	21.72	0.987	22.796	2.348	14.097
ENSG00000166024.9	R3HCC1L	protein_coding	chr10	99894387	100004654	+	3559	10.105	8.153	9.7	8.067	12.393	10.907	10.56	8.723	12.336	8.332	13.367	12.587
ENSG00000166025.13	AMOTL1	protein_coding	chr11	94439597	94609918	+	10035	0.303	0.387	0.308	0.243	0.064	0.171	0.162	0.389	0.22	0.345	0.172	0.24
ENSG00000166033.7	HTRA1	protein_coding	chr10	124221041	124274424	+	2120	0.035	0.051	0.017	0.052	0.131	0.069	0.037	0	0.018	0.015	0	0
ENSG00000166035.6	LIPC	protein_coding	chr15	58702768	58861151	+	4293	0.017	0.034	0.034	0.017	0.021	0.051	0.018	0.022	0.009	0.007	0	0
ENSG00000166037.6	CEP57	protein_coding	chr11	95523129	95565857	+	7101	14.487	8.422	14.133	7.06	15.827	10.256	18.407	9.36	18.601	8.809	19.905	12.712
ENSG00000166046.6	TCP11L2	protein_coding	chr12	106695707	106740793	+	6558	10.281	1.77	11.378	1.608	13.17	5.592	14.206	0.93	14.566	1.042	14.101	7.053
ENSG00000166068.8	SPRED1	protein_coding	chr15	38544527	38649450	+	8260	0.602	1.001	0.661	0.959	0.223	0.649	0.485	1.173	0.485	1.156	0.381	0.738
ENSG00000166073.4	GPR176	protein_coding	chr15	40091233	40213093	-	5119	0.121	0.028	0.078	0.036	0.216	0.043	0.054	0.018	0.044	0.018	0.2	0.048
ENSG00000166086.8	JAM3	protein_coding	chr11	133938820	134021896	+	5451	7.201	3.859	7.081	4.242	7.067	4.734	6.822	3.941	6.687	3.962	6.535	4.954
ENSG00000166104.10	hsa-mir-7162	pseudogene	chr15	62520095	62545434	-	4464	0	0.016	0	0.017	0.01	0.057	0.009	0.049	0	0.021	0.009	0.024
ENSG00000166105.11	GLB1L3	protein_coding	chr11	134144139	134189458	+	8945	0.061	0.118	0.069	0.124	0.072	0.147	0.022	0.018	0.004	0.017	0.004	0.012
ENSG00000166123.9	GPT2	protein_coding	chr16	46918290	46965209	+	6354	5.55	15.554	4.665	17.964	3.311	10.039	3.812	29.019	3.832	27.175	5.705	14.435
ENSG00000166126.6	AMN	protein_coding	chr14	103388993	103399933	+	4646	2.362	1.764	2.414	2.102	0.894	0.557	3.251	2.579	2.975	3.205	1.202	0.61
ENSG00000166128.8	RAB8B	protein_coding	chr15	63481668	63559981	+	5200	27.129	17.723	27.459	17.596	37.095	37.425	33.69	24.02	34.183	22.239	38.115	54.743
ENSG00000166130.10	IKBIP	protein_coding	chr12	99007183	99038891	-	4163	4.28	5.402	4.479	5.475	4.655	5.796	4.085	4.715	4.076	4.836	5.591	5.398
ENSG00000166133.13	RPUSD2	protein_coding	chr15	40861499	40866659	+	1875	10.653	12.399	10.216	12.827	10.679	13.725	9.641	13.387	8.771	13.867	9.52	12.797
ENSG00000166135.9	HIF1AN	protein_coding	chr10	102288829	102319755	+	13950	9.554	7.758	9.847	7.702	11.503	9.958	14.471	9.659	14.737	9.684	13.373	10.919
ENSG00000166136.11	NDUFB8	protein_coding	chr10	102267203	102289757	-	2572	7.098	7.276	6.754	7.38	5.471	5.952	5.703	5.344	5.899	5.255	5.213	5.581
ENSG00000166140.13	ZFYVE19	protein_coding	chr15	41099284	41106767	+	4264	10.939	6.966	9.821	6.525	11.772	6.326	10.887	4.124	10.841	3.484	10.89	4.746
ENSG00000166143.5	PPP1R14D	protein_coding	chr15	41107650	41120907	-	866	0.127	0.168	0.084	0	0.16	0.084	0.229	0.145	0.346	0.036	0.318	0.205
ENSG00000166145.10	SPINT1	protein_coding	chr15	41136216	41150405	+	3587	7.374	2.659	7.309	2.96	8.463	4.014	7.305	1.692	6.726	1.645	9.799	3.31
ENSG00000166147.9	FBN1	protein_coding	chr15	48700503	48938046	-	16057	0.134	0.102	0.116	0.088	0.135	0.061	0.064	0.043	0.077	0.031	0.095	0.055
ENSG00000166153.12	DEPDC4	protein_coding	chr12	100597447	100660857	-	3118	0.141	0.105	0.199	0.083	0.207	0.082	0.203	0.04	0.156	0.04	0.227	0.102
ENSG00000166159.6	LRTM2	protein_coding	chr12	1929433	1945918	+	4277	0.051	0.034	0.026	0.035	0.011	0.017	0.009	0.029	0.018	0	0.009	0
ENSG00000166164.11	BRD7	protein_coding	chr16	50347398	50402845	-	8492	6.742	8.277	6.552	7.886	7.209	8.07	7.259	10.575	7.146	10.325	7.473	8.898
ENSG00000166165.8	CKB	protein_coding	chr14	103985996	103989448	-	2669	5.154	4.81	4.775	4.783	0.484	0.505	1.188	1.626	1.137	1.649	1.178	0.505
ENSG00000166166.8	TRMT61A	protein_coding	chr14	103995521	104003410	+	3229	8.747	23.003	9.225	24.464	5.201	18.457	6.581	29.37	5.371	29.947	6.076	18.286
ENSG00000166167.13	BTRC	protein_coding	chr10	103113820	103317078	+	6583	4.813	3.796	4.901	3.53	7.114	5.399	5.287	3.435	5.338	3.736	6.426	5.168
ENSG00000166169.12	POLL	protein_coding	chr10	103338639	103348027	-	5734	6.833	5.282	6.598	5.556	7.909	6.09	6.941	3.56	6.86	4.001	6.274	4.302
ENSG00000166170.9	BAG5	protein_coding	chr14	104022881	104029168	-	5271	13.749	15.262	13.776	16.419	16.823	18.574	18.713	24.89	18.407	23.562	20.96	24.105
ENSG00000166171.8	DPCD	protein_coding	chr10	103330317	103369425	+	2670	1.124	0.978	1.323	1.15	1.192	1.324	0.772	0.719	0.814	0.783	0.825	0.823
ENSG00000166173.9	LARP6	protein_coding	chr15	71123863	71146498	-	3160	0.035	0.023	0.023	0.047	0.058	0.046	0	0.119	0.012	0.049	0.062	0.112
ENSG00000166181.8	API5	protein_coding	chr11	43333513	43366079	+	4651	27.892	37.095	25.955	35.95	29.769	37.258	26.193	46.88	25.653	47.132	31.244	43.183
ENSG00000166183.11	ASPG	protein_coding	chr14	104552016	104579098	+	3305	0.011	0.033	0.011	0.034	0.014	0	0	0.01	0	0.009	0	0.011
ENSG00000166188.2	ZNF319	protein_coding	chr16	58028572	58034357	-	4274	3.946	4.158	4.303	4.934	7.988	7.991	5.723	6.079	5.268	5.82	6.844	6.418
ENSG00000166189.6	HPS6	protein_coding	chr10	103825147	103827792	+	2646	12.485	12.268	11.629	12.641	19.441	19.258	14.084	11.876	12.275	11.832	16.701	15.899
ENSG00000166192.10	SENP8	protein_coding	chr15	72406599	72433311	+	2289	0.735	1.077	0.875	1.277	1.129	1.083	0.537	0.687	0.507	0.736	0.618	0.944
ENSG00000166197.12	NOLC1	protein_coding	chr10	103911933	103923627	+	3969	66.882	207.688	63.94	213.319	34.71	149.42	51.151	338.761	49.91	340.457	60.902	194.021
ENSG00000166199.8	ALKBH3	protein_coding	chr11	43902361	43941816	+	2372	6.956	7.645	6.033	7.815	7.605	9.097	5.666	7.413	5.401	7.843	6.382	8.442
ENSG00000166200.10	COPS2	protein_coding	chr15	49398268	49447858	-	4940	13.338	21.159	13.121	19.556	12.3	17.502	11.372	22.96	10.897	23.17	13.848	22.585
ENSG00000166206.9	GABRB3	protein_coding	chr15	26788693	27184686	-	8993	0.004	0.004	0.008	0.008	0	0.016	0.004	0	0.004	0.01	0.026	0.032
ENSG00000166211.6	SPIC	protein_coding	chr12	101869199	101880775	+	1132	0.032	0.673	0	0.425	0	0.386	0	0.695	0	0.965	0.035	0.157
ENSG00000166224.12	SGPL1	protein_coding	chr10	72575717	72640930	+	6257	10.706	10.184	10.581	11.342	14.688	15.537	12.551	16.534	12.866	16.592	18.329	19.015
ENSG00000166225.4	FRS2	protein_coding	chr12	69864129	69973562	+	7266	4.345	3.259	4.305	3.351	4.546	3.667	6.078	4.286	6.481	4.352	5.265	4.79
ENSG00000166226.8	CCT2	protein_coding	chr12	69979114	69995350	+	4322	52.625	121.955	51.379	113.892	39.102	94.879	37.525	156.412	38.267	158.398	49.178	121.412
ENSG00000166228.4	PCBD1	protein_coding	chr10	72642037	72648541	-	1614	9.543	8.269	9.408	7.405	8.061	8.604	5.428	5.418	5.385	5.821	8.94	8.674
ENSG00000166233.8	ARIH1	protein_coding	chr15	72766667	72879692	+	7246	14.627	14.535	14.464	14.129	19.299	18.391	19.111	17.637	19.423	17.64	21.525	22.475
ENSG00000166246.9	C16orf71	protein_coding	chr16	4784273	4799397	+	3977	0.156	0.1	0.119	0.13	0.22	0.137	0.159	0.134	0.198	0.133	0.188	0.143
ENSG00000166250.7	CLMP	protein_coding	chr11	122943035	123065989	-	2635	0.139	0.014	0.152	0.126	0.21	0.111	0.211	0.072	0.313	0.083	0.194	0.027
ENSG00000166257.4	SCN3B	protein_coding	chr11	123499895	123525952	-	9464	0.004	0.004	0	0.008	0.015	0.012	0.008	0	0.008	0.01	0.008	0.015
ENSG00000166260.6	COX11	protein_coding	chr17	53029263	53046146	-	6488	6.84	5.137	7.454	4.807	7.154	4.955	7.913	3.956	7.801	3.969	7.023	4.567
ENSG00000166261.6	ZNF202	protein_coding	chr11	123594885	123612383	-	4808	10.919	24.569	9.604	24.595	8.751	18.597	8.089	26.037	8.337	27.078	10.827	19.726
